id_surat,nomor_surat,tanggal_diterima,pengirim,perihal,jenis_surat_id,status,raw_data
SRT-3747,1725/ITERA/BAU/2025,2025-06-24,Prodi Sains Data,Accusantium autem maxime harum voluptatem.,3,Proses,{}
SRT-3748,1726/ITERA/BAU/2024,2024-05-07,Biro Umum dan Keuangan,Debitis nihil veniam vitae delectus doloribus magnam.,5,Proses,{}
SRT-3749,1727/ITERA/BAU/2025,2025-03-30,Unit Kerja 14,Et dolores incidunt.,2,Disposisi,{}
SRT-3750,1728/ITERA/BAU/2025,2025-08-02,Unit Kerja 12,Libero pariatur ex eius.,2,Disposisi,{}
SRT-3751,1729/ITERA/BAU/2023,2023-12-17,Unit Kerja 11,Quisquam modi laboriosam adipisci.,4,Selesai,{}
SRT-3752,1730/ITERA/BAU/2025,2025-09-01,Jurusan Sains,Alias ab modi doloremque in.,5,Disposisi,{}
SRT-3753,1731/ITERA/BAU/2025,2025-10-05,Unit Kerja 12,Facilis error repellendus nostrum doloremque assumenda.,1,Selesai,{}
SRT-3754,1732/ITERA/BAU/2023,2023-12-10,Unit Kerja 14,Est hic voluptatem laudantium.,5,Disposisi,{}
SRT-3755,1733/ITERA/BAU/2025,2025-05-20,Prodi Informatika,Eaque minima magni vitae laborum animi occaecati.,2,Disposisi,{}
SRT-3756,1734/ITERA/BAU/2024,2024-08-26,Prodi Informatika,Eos velit corrupti placeat.,2,Selesai,{}
SRT-3757,1735/ITERA/BAU/2023,2023-12-22,Rektorat,Incidunt eos corporis eum fugiat suscipit omnis.,4,Selesai,{}
SRT-3758,1736/ITERA/BAU/2024,2024-12-26,Biro Akademik Umum,Rem ad sequi delectus.,5,Disposisi,{}
SRT-3759,1737/ITERA/BAU/2024,2024-09-19,Fakultas Sains,Dolorum dolorum molestiae ullam illum.,3,Proses,{}
SRT-3760,1738/ITERA/BAU/2024,2024-10-04,Unit Kerja 15,Ad quae itaque veritatis.,3,Selesai,{}
SRT-3761,1739/ITERA/BAU/2024,2024-01-23,Jurusan Sains,Quidem ad a beatae excepturi laborum.,5,Proses,{}
SRT-3762,1740/ITERA/BAU/2025,2025-11-22,Unit Kerja 11,Nam vel ducimus ullam repellendus optio.,3,Proses,{}
SRT-3763,1741/ITERA/BAU/2024,2024-10-30,Prodi Sains Data,Repellat ab autem libero alias aspernatur voluptatibus.,5,Disposisi,{}
SRT-3764,1742/ITERA/BAU/2025,2025-01-11,Unit Kerja 12,Nam necessitatibus voluptate saepe molestiae praesentium.,5,Selesai,{}
SRT-3765,1743/ITERA/BAU/2024,2024-05-04,Unit Kerja 14,Odio unde delectus libero vero.,5,Selesai,{}
SRT-3766,1744/ITERA/BAU/2025,2025-09-03,Unit Kerja 11,Non facilis sunt veritatis et.,3,Proses,{}
SRT-3767,1745/ITERA/BAU/2024,2024-09-03,Unit Kerja 14,Delectus nemo in doloremque.,4,Selesai,{}
SRT-3768,1746/ITERA/BAU/2025,2025-03-23,Biro Umum dan Keuangan,Accusantium nostrum repellat animi modi temporibus distinctio.,3,Disposisi,{}
SRT-3769,1747/ITERA/BAU/2024,2024-08-18,Jurusan Sains,Delectus alias tempore facere perspiciatis neque ullam.,2,Selesai,{}
SRT-3770,1748/ITERA/BAU/2024,2024-02-29,Jurusan Sains,Natus nostrum cumque nulla temporibus fuga.,2,Disposisi,{}
SRT-3771,1749/ITERA/BAU/2025,2025-08-30,Jurusan Teknologi Produksi dan Industri,Odio dicta quam aut ex fugit.,5,Selesai,{}
SRT-3772,1750/ITERA/BAU/2023,2023-12-18,Fakultas Sains,Officia ipsum corporis a facilis veniam.,4,Disposisi,{}
SRT-3773,1751/ITERA/BAU/2024,2024-08-07,Prodi Informatika,Velit debitis eos fugiat id.,2,Proses,{}
SRT-3774,1752/ITERA/BAU/2025,2025-07-08,Jurusan Teknologi Produksi dan Industri,Quia repudiandae voluptatibus.,5,Disposisi,{}
SRT-3775,1753/ITERA/BAU/2024,2024-02-01,Prodi Sains Data,Sapiente quisquam excepturi perferendis debitis dolores modi.,5,Selesai,{}
SRT-3776,1754/ITERA/BAU/2023,2023-12-15,Unit Kerja 14,Distinctio aliquid doloribus deleniti ab id exercitationem.,1,Proses,{}
SRT-3777,1755/ITERA/BAU/2024,2024-03-07,Fakultas Teknologi Industri,Tempore esse molestiae deleniti assumenda minus repellendus.,2,Proses,{}
SRT-3778,1756/ITERA/BAU/2024,2024-07-28,Biro Umum dan Keuangan,Quibusdam molestiae voluptate optio.,5,Disposisi,{}
SRT-3779,1757/ITERA/BAU/2025,2025-08-08,Biro Umum dan Keuangan,Architecto vero labore numquam amet deleniti impedit.,2,Disposisi,{}
SRT-3780,1758/ITERA/BAU/2025,2025-04-03,UPT TIK,Voluptas sequi assumenda expedita maxime.,1,Proses,{}
SRT-3781,1759/ITERA/BAU/2025,2025-08-14,Fakultas Teknologi Industri,Odio odio et distinctio nulla totam iusto.,4,Proses,{}
SRT-3782,1760/ITERA/BAU/2024,2024-06-18,Prodi Sains Data,Impedit officiis a blanditiis a iure nihil.,4,Proses,{}
SRT-3783,1761/ITERA/BAU/2024,2024-08-28,Unit Kerja 14,Saepe quod impedit occaecati mollitia perferendis.,3,Selesai,{}
SRT-3784,1762/ITERA/BAU/2024,2024-05-19,Unit Kerja 12,Nisi officia praesentium tenetur deserunt.,2,Selesai,{}
SRT-3785,1763/ITERA/BAU/2024,2024-08-15,Unit Kerja 15,Minima praesentium hic fugiat porro.,5,Proses,{}
SRT-3786,1764/ITERA/BAU/2024,2024-09-28,Biro Akademik Umum,Corrupti dolore voluptatibus veniam adipisci hic est.,2,Selesai,{}
SRT-3787,1765/ITERA/BAU/2024,2024-01-02,Jurusan Teknologi Produksi dan Industri,Illum quasi culpa velit mollitia dolor aperiam.,2,Proses,{}
SRT-3788,1766/ITERA/BAU/2024,2024-01-24,Rektorat,Modi architecto tempore veniam nobis.,3,Selesai,{}
SRT-3789,1767/ITERA/BAU/2024,2024-10-20,Jurusan Teknologi Produksi dan Industri,Delectus quis libero odit quos vitae suscipit excepturi.,1,Selesai,{}
SRT-3790,1768/ITERA/BAU/2023,2023-11-29,Unit Kerja 14,Maiores adipisci deserunt.,3,Proses,{}
SRT-3791,1769/ITERA/BAU/2024,2024-12-22,Unit Kerja 11,Repudiandae minus aut fuga.,5,Disposisi,{}
SRT-3792,1770/ITERA/BAU/2025,2025-05-05,Unit Kerja 13,Rerum aspernatur culpa ipsam molestias totam consequatur in.,1,Selesai,{}
SRT-3793,1771/ITERA/BAU/2025,2025-05-24,Unit Kerja 11,Ducimus voluptatem nisi cupiditate officia perspiciatis quae.,1,Proses,{}
SRT-3794,1772/ITERA/BAU/2025,2025-01-10,Jurusan Sains,Numquam illum expedita facere odit velit.,3,Disposisi,{}
SRT-3795,1773/ITERA/BAU/2025,2025-04-25,Jurusan Sains,Eos harum omnis qui.,3,Disposisi,{}
SRT-3796,1774/ITERA/BAU/2024,2024-08-20,Unit Kerja 14,Nisi fugiat laborum animi molestiae.,4,Selesai,{}
SRT-3797,1775/ITERA/BAU/2025,2025-01-29,Fakultas Teknologi Industri,Iure at culpa magnam reiciendis nemo soluta.,2,Disposisi,{}
SRT-3798,1776/ITERA/BAU/2024,2024-11-07,Biro Akademik Umum,Earum suscipit numquam porro optio ab.,4,Proses,{}
SRT-3799,1777/ITERA/BAU/2024,2024-12-17,Rektorat,Iste corporis earum repellat reiciendis inventore.,4,Disposisi,{}
SRT-3800,1778/ITERA/BAU/2024,2024-08-27,Unit Kerja 14,Esse laudantium facilis debitis aspernatur.,5,Proses,{}
SRT-3801,1779/ITERA/BAU/2025,2025-07-12,Rektorat,Dolorum non dolorem facere sunt accusamus quasi.,1,Disposisi,{}
SRT-3802,1780/ITERA/BAU/2023,2023-12-27,Fakultas Sains,Doloribus ut minus quod vel delectus ipsum ducimus.,4,Selesai,{}
SRT-3803,1781/ITERA/BAU/2024,2024-11-18,Unit Kerja 11,Provident cumque tenetur error veniam.,4,Disposisi,{}
SRT-3804,1782/ITERA/BAU/2025,2025-05-25,Jurusan Teknologi Produksi dan Industri,Quae odio corrupti laboriosam.,4,Disposisi,{}
SRT-3805,1783/ITERA/BAU/2024,2024-01-19,Biro Umum dan Keuangan,Earum cum beatae quos distinctio.,2,Disposisi,{}
SRT-3806,1784/ITERA/BAU/2024,2024-07-16,Fakultas Teknologi Industri,Incidunt eos ipsa blanditiis corrupti.,4,Proses,{}
SRT-3807,1785/ITERA/BAU/2024,2024-03-30,Biro Umum dan Keuangan,Fuga quos sit quae quasi repudiandae.,1,Disposisi,{}
SRT-3808,1786/ITERA/BAU/2025,2025-02-25,Biro Umum dan Keuangan,Nihil rem odit fugiat eos natus soluta.,2,Proses,{}
SRT-3809,1787/ITERA/BAU/2024,2024-03-29,Biro Umum dan Keuangan,Earum sequi voluptatibus nihil fugiat a.,1,Proses,{}
SRT-3810,1788/ITERA/BAU/2024,2024-05-26,Biro Akademik Umum,Doloremque consequatur explicabo earum.,1,Selesai,{}
SRT-3811,1789/ITERA/BAU/2023,2023-12-14,Unit Kerja 13,Sint voluptatibus saepe pariatur amet quod nobis consequuntur.,4,Proses,{}
SRT-3812,1790/ITERA/BAU/2024,2024-09-19,Jurusan Teknologi Produksi dan Industri,Incidunt quam ratione molestiae.,3,Disposisi,{}
SRT-3813,1791/ITERA/BAU/2025,2025-08-15,Biro Akademik Umum,Dolor saepe suscipit corporis veniam.,5,Selesai,{}
SRT-3814,1792/ITERA/BAU/2025,2025-04-30,Rektorat,Illo natus assumenda voluptatibus.,4,Disposisi,{}
SRT-3815,1793/ITERA/BAU/2025,2025-02-10,Unit Kerja 15,Ad nobis doloribus voluptatem minus.,3,Disposisi,{}
SRT-3816,1794/ITERA/BAU/2024,2024-07-07,Unit Kerja 13,Odit et illo velit corporis fugiat tenetur.,3,Selesai,{}
SRT-3817,1795/ITERA/BAU/2024,2024-11-24,Unit Kerja 15,Dignissimos ad vitae deserunt sint vero.,4,Selesai,{}
SRT-3818,1796/ITERA/BAU/2025,2025-04-11,Jurusan Sains,Recusandae hic aliquam minus dolores sint eveniet.,2,Selesai,{}
SRT-3819,1797/ITERA/BAU/2024,2024-11-13,Fakultas Sains,Harum consectetur saepe at aliquid ad repudiandae.,3,Selesai,{}
SRT-3820,1798/ITERA/BAU/2025,2025-10-01,Jurusan Sains,Consectetur qui harum libero facere velit.,5,Disposisi,{}
SRT-3821,1799/ITERA/BAU/2024,2024-04-14,Biro Akademik Umum,Eum nostrum nulla laudantium.,4,Proses,{}
SRT-3822,1800/ITERA/BAU/2024,2024-11-09,Unit Kerja 11,Voluptas quae porro nisi quo.,2,Disposisi,{}
SRT-3823,1801/ITERA/BAU/2024,2024-12-28,Prodi Sains Data,Quo id voluptatem perferendis minima.,3,Proses,{}
SRT-3824,1802/ITERA/BAU/2025,2025-05-14,Unit Kerja 11,Numquam numquam occaecati ab.,2,Selesai,{}
SRT-3825,1803/ITERA/BAU/2024,2024-03-25,Prodi Informatika,Cupiditate sed unde tempora magnam itaque.,3,Selesai,{}
SRT-3826,1804/ITERA/BAU/2024,2024-10-31,Unit Kerja 12,Sapiente perferendis minus iusto.,2,Selesai,{}
SRT-3827,1805/ITERA/BAU/2025,2025-06-05,Unit Kerja 11,Sapiente aut nemo esse.,1,Disposisi,{}
SRT-3828,1806/ITERA/BAU/2024,2024-07-09,Prodi Informatika,Sequi architecto ab ducimus reiciendis.,4,Disposisi,{}
SRT-3829,1807/ITERA/BAU/2024,2024-07-19,Biro Umum dan Keuangan,Optio quisquam at delectus voluptatum eveniet.,3,Proses,{}
SRT-3830,1808/ITERA/BAU/2024,2024-10-06,Prodi Informatika,Delectus deserunt aut cupiditate at aliquam quaerat.,1,Proses,{}
SRT-3831,1809/ITERA/BAU/2025,2025-10-05,Jurusan Teknologi Produksi dan Industri,Sequi cum corporis.,5,Disposisi,{}
SRT-3832,1810/ITERA/BAU/2025,2025-09-04,Biro Akademik Umum,Iste nostrum eveniet praesentium beatae ipsam corrupti sint.,2,Disposisi,{}
SRT-3833,1811/ITERA/BAU/2025,2025-11-14,Unit Kerja 15,Explicabo non cumque expedita et.,5,Disposisi,{}
SRT-3834,1812/ITERA/BAU/2024,2024-06-05,Fakultas Teknologi Industri,Architecto facilis unde cupiditate veritatis enim provident.,3,Proses,{}
SRT-3835,1813/ITERA/BAU/2024,2024-02-18,Fakultas Teknologi Industri,Voluptatibus earum voluptatum laborum unde eos aspernatur.,1,Proses,{}
SRT-3836,1814/ITERA/BAU/2024,2024-02-19,Fakultas Teknologi Industri,Modi architecto suscipit minus.,3,Proses,{}
SRT-3837,1815/ITERA/BAU/2025,2025-11-14,Rektorat,Nisi a excepturi dolorum tenetur dolor.,5,Disposisi,{}
SRT-3838,1816/ITERA/BAU/2024,2024-06-12,Biro Umum dan Keuangan,Consequatur optio nostrum nam alias vitae suscipit.,3,Disposisi,{}
SRT-3839,1817/ITERA/BAU/2024,2024-12-16,Biro Akademik Umum,Rerum libero illum provident incidunt minima expedita veritatis.,5,Selesai,{}
SRT-3840,1818/ITERA/BAU/2025,2025-06-25,Biro Umum dan Keuangan,Debitis exercitationem veritatis distinctio architecto.,4,Selesai,{}
SRT-3841,1819/ITERA/BAU/2025,2025-09-15,Unit Kerja 15,Consectetur dignissimos nobis.,3,Selesai,{}
SRT-3842,1820/ITERA/BAU/2025,2025-09-17,Biro Akademik Umum,Aut numquam ipsam ex.,5,Selesai,{}
SRT-3843,1821/ITERA/BAU/2025,2025-11-14,Unit Kerja 11,Sit nam dolorum ullam incidunt perferendis quae ratione.,5,Proses,{}
SRT-3844,1822/ITERA/BAU/2024,2024-12-28,Biro Akademik Umum,Provident animi magnam fugiat.,5,Disposisi,{}
SRT-3845,1823/ITERA/BAU/2025,2025-10-28,Unit Kerja 11,Dolorum ipsa totam odio tempore.,1,Proses,{}
SRT-3846,1824/ITERA/BAU/2024,2024-05-01,Prodi Informatika,Soluta consectetur sit temporibus et dolor amet.,5,Proses,{}
SRT-3847,1825/ITERA/BAU/2024,2024-10-01,Biro Akademik Umum,Doloremque magnam aperiam.,3,Disposisi,{}
SRT-3848,1826/ITERA/BAU/2024,2024-03-01,Unit Kerja 14,Nihil veritatis quis fugiat labore veritatis.,5,Disposisi,{}
SRT-3849,1827/ITERA/BAU/2024,2024-09-04,Biro Umum dan Keuangan,Iusto delectus unde necessitatibus ipsa corporis.,4,Proses,{}
SRT-3850,1828/ITERA/BAU/2024,2024-12-05,Unit Kerja 11,Non rem nobis dolorem illum corrupti.,5,Proses,{}
SRT-3851,1829/ITERA/BAU/2025,2025-03-18,Unit Kerja 13,Inventore perspiciatis voluptatem nihil aliquam in.,3,Disposisi,{}
SRT-3852,1830/ITERA/BAU/2024,2024-05-23,Unit Kerja 15,Perspiciatis delectus blanditiis dignissimos illum.,2,Proses,{}
SRT-3853,1831/ITERA/BAU/2025,2025-01-09,Unit Kerja 11,Dolorem soluta facere itaque dicta.,2,Proses,{}
SRT-3854,1832/ITERA/BAU/2025,2025-09-14,Biro Umum dan Keuangan,Commodi libero ad.,1,Proses,{}
SRT-3855,1833/ITERA/BAU/2025,2025-06-22,Unit Kerja 12,Ratione quo non.,4,Proses,{}
SRT-3856,1834/ITERA/BAU/2025,2025-06-24,Unit Kerja 15,Laudantium quam sed.,4,Selesai,{}
SRT-3857,1835/ITERA/BAU/2024,2024-09-07,Unit Kerja 14,Mollitia eius non blanditiis inventore nisi quas cupiditate.,4,Disposisi,{}
SRT-3858,1836/ITERA/BAU/2023,2023-12-15,Fakultas Teknologi Industri,Quaerat labore dignissimos pariatur doloribus sunt.,1,Selesai,{}
SRT-3859,1837/ITERA/BAU/2025,2025-05-12,Fakultas Teknologi Industri,Necessitatibus repellat aspernatur enim unde cum.,2,Selesai,{}
SRT-3860,1838/ITERA/BAU/2025,2025-08-19,Unit Kerja 12,Magni officiis nobis dignissimos.,2,Proses,{}
SRT-3861,1839/ITERA/BAU/2025,2025-03-02,Biro Akademik Umum,Quaerat aspernatur eligendi.,3,Selesai,{}
SRT-3862,1840/ITERA/BAU/2023,2023-12-14,Unit Kerja 11,Dignissimos maiores tenetur perferendis dolores harum.,5,Proses,{}
SRT-3863,1841/ITERA/BAU/2023,2023-12-31,Unit Kerja 15,Nemo sapiente itaque nostrum quo.,2,Proses,{}
SRT-3864,1842/ITERA/BAU/2025,2025-09-06,UPT TIK,Reprehenderit corporis quae ab minus non quia.,2,Proses,{}
SRT-3865,1843/ITERA/BAU/2024,2024-05-27,Prodi Sains Data,Hic dolores necessitatibus laudantium nam temporibus optio debitis.,4,Selesai,{}
SRT-3866,1844/ITERA/BAU/2024,2024-06-03,Unit Kerja 12,Natus unde architecto aperiam alias aperiam.,3,Disposisi,{}
SRT-3867,1845/ITERA/BAU/2025,2025-04-19,Jurusan Sains,Delectus inventore eaque fugiat accusamus quis iure quod.,5,Selesai,{}
SRT-3868,1846/ITERA/BAU/2024,2024-06-10,Unit Kerja 11,Quas molestiae commodi eaque quae magni voluptates.,4,Proses,{}
SRT-3869,1847/ITERA/BAU/2024,2024-05-12,Unit Kerja 13,Ad eveniet iusto.,4,Proses,{}
SRT-3870,1848/ITERA/BAU/2025,2025-02-11,Unit Kerja 11,Debitis expedita quae voluptatum harum.,2,Proses,{}
SRT-3871,1849/ITERA/BAU/2025,2025-04-04,Unit Kerja 14,Blanditiis consequuntur molestias similique magni doloremque.,5,Proses,{}
SRT-3872,1850/ITERA/BAU/2025,2025-04-24,Unit Kerja 13,Doloremque accusamus mollitia qui.,4,Disposisi,{}
SRT-3873,1851/ITERA/BAU/2023,2023-12-16,Unit Kerja 13,Sequi sed nihil a.,1,Selesai,{}
SRT-3874,1852/ITERA/BAU/2024,2024-07-03,Fakultas Teknologi Industri,Nobis exercitationem laborum nulla esse eveniet consequuntur sed.,3,Proses,{}
SRT-3875,1853/ITERA/BAU/2025,2025-04-28,Rektorat,Accusamus fuga tenetur doloribus sapiente maxime.,5,Disposisi,{}
SRT-3876,1854/ITERA/BAU/2024,2024-04-11,Unit Kerja 15,Facere necessitatibus officiis sunt.,1,Selesai,{}
SRT-3877,1855/ITERA/BAU/2024,2024-03-18,Fakultas Sains,Aspernatur tempore saepe quisquam unde corrupti delectus minus.,1,Proses,{}
SRT-3878,1856/ITERA/BAU/2025,2025-03-12,Biro Umum dan Keuangan,Minima a provident nisi beatae perspiciatis impedit.,3,Disposisi,{}
SRT-3879,1857/ITERA/BAU/2024,2024-02-22,Unit Kerja 13,Nesciunt voluptates corporis nobis harum blanditiis.,5,Disposisi,{}
SRT-3880,1858/ITERA/BAU/2025,2025-03-08,Unit Kerja 13,Dignissimos repellat quod delectus dignissimos.,3,Disposisi,{}
SRT-3881,1859/ITERA/BAU/2024,2024-10-27,Unit Kerja 13,Sint asperiores voluptatibus nesciunt.,3,Disposisi,{}
SRT-3882,1860/ITERA/BAU/2024,2024-10-25,UPT TIK,Voluptatibus recusandae necessitatibus perferendis voluptatibus labore saepe.,4,Proses,{}
SRT-3883,1861/ITERA/BAU/2024,2024-03-26,Unit Kerja 15,Ducimus natus dolorum impedit doloribus sunt.,4,Proses,{}
SRT-3884,1862/ITERA/BAU/2024,2024-09-02,UPT TIK,Suscipit quod culpa similique fugit.,4,Proses,{}
SRT-3885,1863/ITERA/BAU/2025,2025-06-18,Unit Kerja 11,Eos dolor incidunt saepe veritatis.,4,Proses,{}
SRT-3886,1864/ITERA/BAU/2025,2025-03-12,Rektorat,Odit maiores alias quae iste.,1,Proses,{}
SRT-3887,1865/ITERA/BAU/2025,2025-04-23,Prodi Sains Data,Blanditiis rem aut cum id aut.,3,Selesai,{}
SRT-3888,1866/ITERA/BAU/2024,2024-11-07,Unit Kerja 15,Veritatis natus officiis inventore.,5,Disposisi,{}
SRT-3889,1867/ITERA/BAU/2024,2024-05-11,Jurusan Teknologi Produksi dan Industri,Placeat iusto repellat quo rem.,2,Selesai,{}
SRT-3890,1868/ITERA/BAU/2025,2025-07-23,Unit Kerja 11,Ad harum reiciendis fugit.,5,Proses,{}
SRT-3891,1869/ITERA/BAU/2024,2024-01-10,Fakultas Teknologi Industri,Eius dignissimos commodi iure mollitia.,3,Proses,{}
SRT-3892,1870/ITERA/BAU/2024,2024-08-08,Unit Kerja 15,Facere velit quibusdam laudantium reprehenderit ab delectus impedit.,5,Selesai,{}
SRT-3893,1871/ITERA/BAU/2025,2025-02-18,Rektorat,Autem ipsa ut veritatis.,4,Selesai,{}
SRT-3894,1872/ITERA/BAU/2025,2025-10-20,Unit Kerja 13,Sed laborum veritatis consectetur dolores facere itaque culpa.,2,Selesai,{}
SRT-3895,1873/ITERA/BAU/2025,2025-05-06,Rektorat,Eaque ea quae quae non laudantium modi.,4,Selesai,{}
SRT-3896,1874/ITERA/BAU/2025,2025-07-30,Jurusan Sains,Quae corrupti corrupti pariatur quidem.,5,Proses,{}
SRT-3897,1875/ITERA/BAU/2025,2025-11-12,Unit Kerja 11,Fugiat debitis dolorem vitae repellat.,2,Selesai,{}
SRT-3898,1876/ITERA/BAU/2025,2025-02-11,Biro Akademik Umum,Harum aut id error corrupti quo aut.,5,Selesai,{}
SRT-3899,1877/ITERA/BAU/2025,2025-06-24,Biro Akademik Umum,Quaerat iusto fugit molestiae numquam adipisci corrupti.,5,Selesai,{}
SRT-3900,1878/ITERA/BAU/2024,2024-10-10,UPT TIK,Tenetur odit sapiente asperiores ut nemo exercitationem.,3,Selesai,{}
SRT-3901,1879/ITERA/BAU/2024,2024-09-29,Unit Kerja 12,Ex doloribus placeat culpa eos officia quaerat.,3,Disposisi,{}
SRT-3902,1880/ITERA/BAU/2025,2025-11-13,Biro Umum dan Keuangan,Accusamus soluta ea ipsam quibusdam.,3,Selesai,{}
SRT-3903,1881/ITERA/BAU/2024,2024-08-10,Jurusan Sains,Aperiam sunt placeat esse.,3,Selesai,{}
SRT-3904,1882/ITERA/BAU/2024,2024-06-02,Unit Kerja 15,Amet quam deleniti eaque laboriosam.,4,Disposisi,{}
SRT-3905,1883/ITERA/BAU/2025,2025-09-04,Prodi Sains Data,Quibusdam ullam earum doloremque.,5,Disposisi,{}
SRT-3906,1884/ITERA/BAU/2024,2024-12-30,Fakultas Sains,Maxime similique sunt.,2,Proses,{}
SRT-3907,1885/ITERA/BAU/2024,2024-03-28,Biro Akademik Umum,Aliquid unde consequuntur eveniet repudiandae illo delectus.,2,Disposisi,{}
SRT-3908,1886/ITERA/BAU/2024,2024-05-14,Unit Kerja 13,Unde aspernatur accusantium cupiditate non.,1,Disposisi,{}
SRT-3909,1887/ITERA/BAU/2024,2024-12-31,Unit Kerja 12,Reprehenderit itaque vitae quos porro soluta earum distinctio.,3,Disposisi,{}
SRT-3910,1888/ITERA/BAU/2025,2025-05-01,Rektorat,Facere vel excepturi aspernatur.,1,Disposisi,{}
SRT-3911,1889/ITERA/BAU/2025,2025-05-02,Unit Kerja 11,Expedita sint delectus reprehenderit officia sint at.,1,Proses,{}
SRT-3912,1890/ITERA/BAU/2024,2024-09-10,Jurusan Teknologi Produksi dan Industri,Qui dignissimos dolore corporis.,4,Selesai,{}
SRT-3913,1891/ITERA/BAU/2025,2025-03-26,UPT TIK,Accusantium fuga debitis reprehenderit beatae est dolores harum.,2,Proses,{}
SRT-3914,1892/ITERA/BAU/2025,2025-10-31,Unit Kerja 12,Non tempora voluptates fugit dolorum id.,5,Proses,{}
SRT-3915,1893/ITERA/BAU/2024,2024-04-17,Fakultas Teknologi Industri,Ea nobis ipsam alias.,3,Proses,{}
SRT-3916,1894/ITERA/BAU/2024,2024-07-24,Fakultas Sains,Deleniti necessitatibus recusandae harum maiores dolorem voluptate.,2,Selesai,{}
SRT-3917,1895/ITERA/BAU/2025,2025-01-14,Jurusan Teknologi Produksi dan Industri,Voluptatum quas enim adipisci.,1,Selesai,{}
SRT-3918,1896/ITERA/BAU/2025,2025-03-20,Unit Kerja 15,Ex maxime blanditiis excepturi sequi assumenda quaerat.,4,Proses,{}
SRT-3919,1897/ITERA/BAU/2025,2025-08-04,Rektorat,In vero necessitatibus assumenda labore.,4,Selesai,{}
SRT-3920,1898/ITERA/BAU/2024,2024-05-23,Unit Kerja 15,Rerum sequi sit fuga dolorem mollitia.,5,Proses,{}
SRT-3921,1899/ITERA/BAU/2024,2024-08-21,Biro Akademik Umum,Quod iusto culpa laboriosam molestiae.,5,Proses,{}
SRT-3922,1900/ITERA/BAU/2024,2024-01-30,Unit Kerja 11,Officia tenetur facere optio.,5,Selesai,{}
SRT-3923,1901/ITERA/BAU/2025,2025-10-12,Biro Akademik Umum,Occaecati rerum dignissimos non.,1,Selesai,{}
SRT-3924,1902/ITERA/BAU/2025,2025-09-28,Unit Kerja 11,Numquam quis ex asperiores.,3,Disposisi,{}
SRT-3925,1903/ITERA/BAU/2025,2025-06-03,Prodi Sains Data,Sequi nam reiciendis perspiciatis corporis.,5,Disposisi,{}
SRT-3926,1904/ITERA/BAU/2025,2025-08-19,Prodi Sains Data,Quae corporis cum ipsum soluta quam facilis.,1,Selesai,{}
SRT-3927,1905/ITERA/BAU/2025,2025-07-29,Fakultas Sains,Qui autem illo expedita in vero minus.,2,Proses,{}
SRT-3928,1906/ITERA/BAU/2025,2025-01-11,Fakultas Sains,Explicabo nisi cumque repellat.,5,Proses,{}
SRT-3929,1907/ITERA/BAU/2024,2024-12-11,Fakultas Teknologi Industri,Eligendi distinctio architecto facere.,4,Selesai,{}
SRT-3930,1908/ITERA/BAU/2024,2024-10-09,Unit Kerja 11,Accusantium temporibus modi aliquid velit.,5,Selesai,{}
SRT-3931,1909/ITERA/BAU/2025,2025-03-18,Unit Kerja 11,Nihil porro veritatis.,4,Proses,{}
SRT-3932,1910/ITERA/BAU/2025,2025-10-11,Biro Akademik Umum,Atque architecto vitae laboriosam qui autem alias saepe.,1,Disposisi,{}
SRT-3933,1911/ITERA/BAU/2025,2025-05-20,Biro Umum dan Keuangan,Nesciunt iste ex minima recusandae unde omnis in.,1,Proses,{}
SRT-3934,1912/ITERA/BAU/2024,2024-12-17,Prodi Informatika,Consectetur quaerat ut expedita voluptatibus magnam suscipit.,2,Selesai,{}
SRT-3935,1913/ITERA/BAU/2025,2025-01-18,Rektorat,Quibusdam porro incidunt maiores.,2,Proses,{}
SRT-3936,1914/ITERA/BAU/2024,2024-05-05,Fakultas Sains,Exercitationem placeat excepturi nisi maxime.,3,Selesai,{}
SRT-3937,1915/ITERA/BAU/2025,2025-06-26,Unit Kerja 15,Vel est quaerat aliquam in numquam totam.,2,Selesai,{}
SRT-3938,1916/ITERA/BAU/2025,2025-01-20,Prodi Sains Data,Ipsum assumenda tempore similique molestiae.,5,Disposisi,{}
SRT-3939,1917/ITERA/BAU/2025,2025-07-12,Fakultas Sains,Iste deserunt recusandae repellat nobis eos omnis.,4,Proses,{}
SRT-3940,1918/ITERA/BAU/2024,2024-04-03,Unit Kerja 14,Earum quibusdam excepturi.,5,Proses,{}
SRT-3941,1919/ITERA/BAU/2024,2024-01-23,Unit Kerja 14,Cum a non animi aut repellat.,5,Selesai,{}
SRT-3942,1920/ITERA/BAU/2024,2024-07-27,Rektorat,Consectetur nam similique unde eos at.,5,Selesai,{}
SRT-3943,1921/ITERA/BAU/2025,2025-04-08,Unit Kerja 14,Laudantium nulla vitae animi totam eaque voluptas impedit.,4,Disposisi,{}
SRT-3944,1922/ITERA/BAU/2024,2024-12-15,Jurusan Sains,A saepe dolorum facilis nihil et doloremque expedita.,1,Selesai,{}
SRT-3945,1923/ITERA/BAU/2024,2024-06-29,Unit Kerja 11,Sequi illum consectetur ullam.,5,Proses,{}
